Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:2Tc9VznHtQUmfOgE3L1RdN,ba1d339eaec34d5aa4f6b541547a9ce4,2025-02-15T23:12:28Z,1,,45851f7667db45e3845b04d6656af775
spotify:track:2yGxX67YzZWlNni7kSthlm,ba1d339eaec34d5aa4f6b541547a9ce4,2025-02-15T23:12:28Z,2,"He sounds a bit like he’s yodeling in the chorus with the falsetto.  I always give folk a few points, even folk pop.",45851f7667db45e3845b04d6656af775
spotify:track:3E7ZwUMJFqpsDOJzEkBrQ7,ba1d339eaec34d5aa4f6b541547a9ce4,2025-02-15T23:12:28Z,2,,45851f7667db45e3845b04d6656af775
spotify:track:4kbj5MwxO1bq9wjT5g9HaA,ba1d339eaec34d5aa4f6b541547a9ce4,2025-02-15T23:12:28Z,5,Carson 👀👀👀,45851f7667db45e3845b04d6656af775
spotify:track:4vqmSmLC0dbw1UF7mmUDZe,ba1d339eaec34d5aa4f6b541547a9ce4,2025-02-15T23:12:28Z,2,I love rock music,45851f7667db45e3845b04d6656af775
spotify:track:6AA6RqfU4eE1ecYMUZUwCu,ba1d339eaec34d5aa4f6b541547a9ce4,2025-02-15T23:12:28Z,3,,45851f7667db45e3845b04d6656af775
spotify:track:1GqRmuG89ILDLcuAdcli6r,e580b923dc8f44e78cf35113291d52d5,2025-02-16T00:01:57Z,1,putting this on the acid playlist,45851f7667db45e3845b04d6656af775
spotify:track:1pr9TZGOXeJUggIal1Wq3R,e580b923dc8f44e78cf35113291d52d5,2025-02-16T00:01:57Z,3,,45851f7667db45e3845b04d6656af775
spotify:track:2Tc9VznHtQUmfOgE3L1RdN,e580b923dc8f44e78cf35113291d52d5,2025-02-16T00:01:57Z,2,,45851f7667db45e3845b04d6656af775
spotify:track:4kbj5MwxO1bq9wjT5g9HaA,e580b923dc8f44e78cf35113291d52d5,2025-02-16T00:01:57Z,4,sometimes you just gotta shut up and dance,45851f7667db45e3845b04d6656af775
spotify:track:4vqmSmLC0dbw1UF7mmUDZe,e580b923dc8f44e78cf35113291d52d5,2025-02-16T00:01:57Z,5,"this is some prime middle school shit, 10/10 and i love you",45851f7667db45e3845b04d6656af775
spotify:track:1GqRmuG89ILDLcuAdcli6r,c9be872fd5074ab1b5783d466d3c8dc1,2025-02-16T18:53:55Z,1,,45851f7667db45e3845b04d6656af775
spotify:track:1pr9TZGOXeJUggIal1Wq3R,c9be872fd5074ab1b5783d466d3c8dc1,2025-02-16T18:53:55Z,3,,45851f7667db45e3845b04d6656af775
spotify:track:2Tc9VznHtQUmfOgE3L1RdN,c9be872fd5074ab1b5783d466d3c8dc1,2025-02-16T18:53:55Z,1,,45851f7667db45e3845b04d6656af775
spotify:track:3E7ZwUMJFqpsDOJzEkBrQ7,c9be872fd5074ab1b5783d466d3c8dc1,2025-02-16T18:53:55Z,1,,45851f7667db45e3845b04d6656af775
spotify:track:3pgDkYNYH7hMCl5Njib24j,c9be872fd5074ab1b5783d466d3c8dc1,2025-02-16T18:53:55Z,2,,45851f7667db45e3845b04d6656af775
spotify:track:4fQmT527hxIWOS5Og5J96K,c9be872fd5074ab1b5783d466d3c8dc1,2025-02-16T18:53:55Z,1,,45851f7667db45e3845b04d6656af775
spotify:track:4kbj5MwxO1bq9wjT5g9HaA,c9be872fd5074ab1b5783d466d3c8dc1,2025-02-16T18:53:55Z,1,,45851f7667db45e3845b04d6656af775
spotify:track:4vqmSmLC0dbw1UF7mmUDZe,c9be872fd5074ab1b5783d466d3c8dc1,2025-02-16T18:53:55Z,3,Yeah you should be embarrassed for this one,45851f7667db45e3845b04d6656af775
spotify:track:77Fi1TxILzooLHOnpO15ET,c9be872fd5074ab1b5783d466d3c8dc1,2025-02-16T18:53:55Z,2,,45851f7667db45e3845b04d6656af775
spotify:track:1pr9TZGOXeJUggIal1Wq3R,b83d73a9109442c2ac4623235fe4a53a,2025-02-17T15:59:17Z,1,,45851f7667db45e3845b04d6656af775
spotify:track:2yGxX67YzZWlNni7kSthlm,b83d73a9109442c2ac4623235fe4a53a,2025-02-17T15:59:17Z,2,,45851f7667db45e3845b04d6656af775
spotify:track:3E7ZwUMJFqpsDOJzEkBrQ7,b83d73a9109442c2ac4623235fe4a53a,2025-02-17T15:59:17Z,3,Kylie Minogue is the harry nilsson of poppy dance music ,45851f7667db45e3845b04d6656af775
spotify:track:3pgDkYNYH7hMCl5Njib24j,b83d73a9109442c2ac4623235fe4a53a,2025-02-17T15:59:17Z,1,,45851f7667db45e3845b04d6656af775
spotify:track:4fQmT527hxIWOS5Og5J96K,b83d73a9109442c2ac4623235fe4a53a,2025-02-17T15:59:17Z,4,If I knew about this song when I was 17 omg,45851f7667db45e3845b04d6656af775
spotify:track:4w3tQBXhn5345eUXDGBWZG,b83d73a9109442c2ac4623235fe4a53a,2025-02-17T15:59:17Z,4,Same but I was obsessed with the snl version of this song where they just keep say they're stumbling....,45851f7667db45e3845b04d6656af775
spotify:track:1GqRmuG89ILDLcuAdcli6r,65aa52ac1d42438fb744b5655da98f64,2025-02-17T16:29:22Z,3,Don't apologize for who you are,45851f7667db45e3845b04d6656af775
spotify:track:1pr9TZGOXeJUggIal1Wq3R,65aa52ac1d42438fb744b5655da98f64,2025-02-17T16:29:22Z,3,,45851f7667db45e3845b04d6656af775
spotify:track:2Tc9VznHtQUmfOgE3L1RdN,65aa52ac1d42438fb744b5655da98f64,2025-02-17T16:29:22Z,1,Yeah I thought this was a banger when I was 12,45851f7667db45e3845b04d6656af775
spotify:track:2yGxX67YzZWlNni7kSthlm,65aa52ac1d42438fb744b5655da98f64,2025-02-17T16:29:22Z,1,,45851f7667db45e3845b04d6656af775
spotify:track:3E7ZwUMJFqpsDOJzEkBrQ7,65aa52ac1d42438fb744b5655da98f64,2025-02-17T16:29:22Z,4,,45851f7667db45e3845b04d6656af775
spotify:track:4w3tQBXhn5345eUXDGBWZG,65aa52ac1d42438fb744b5655da98f64,2025-02-17T16:29:22Z,1,There's no guilt in this just a pleasure ,45851f7667db45e3845b04d6656af775
spotify:track:6AA6RqfU4eE1ecYMUZUwCu,65aa52ac1d42438fb744b5655da98f64,2025-02-17T16:29:22Z,2,,45851f7667db45e3845b04d6656af775
spotify:track:1GqRmuG89ILDLcuAdcli6r,1b0c80b1a93d4a32b374c2e8e2216fc0,2025-02-17T16:35:49Z,3,,45851f7667db45e3845b04d6656af775
spotify:track:1pr9TZGOXeJUggIal1Wq3R,1b0c80b1a93d4a32b374c2e8e2216fc0,2025-02-17T16:35:49Z,4,,45851f7667db45e3845b04d6656af775
spotify:track:2Tc9VznHtQUmfOgE3L1RdN,1b0c80b1a93d4a32b374c2e8e2216fc0,2025-02-17T16:35:49Z,1,,45851f7667db45e3845b04d6656af775
spotify:track:3pgDkYNYH7hMCl5Njib24j,1b0c80b1a93d4a32b374c2e8e2216fc0,2025-02-17T16:35:49Z,1,This definitely fits the round lol,45851f7667db45e3845b04d6656af775
spotify:track:4fQmT527hxIWOS5Og5J96K,1b0c80b1a93d4a32b374c2e8e2216fc0,2025-02-17T16:35:49Z,2,,45851f7667db45e3845b04d6656af775
spotify:track:4vqmSmLC0dbw1UF7mmUDZe,1b0c80b1a93d4a32b374c2e8e2216fc0,2025-02-17T16:35:49Z,1,,45851f7667db45e3845b04d6656af775
spotify:track:4w3tQBXhn5345eUXDGBWZG,1b0c80b1a93d4a32b374c2e8e2216fc0,2025-02-17T16:35:49Z,0,Why are you guilty for this?,45851f7667db45e3845b04d6656af775
spotify:track:6AA6RqfU4eE1ecYMUZUwCu,1b0c80b1a93d4a32b374c2e8e2216fc0,2025-02-17T16:35:49Z,1,,45851f7667db45e3845b04d6656af775
spotify:track:77Fi1TxILzooLHOnpO15ET,1b0c80b1a93d4a32b374c2e8e2216fc0,2025-02-17T16:35:49Z,2,Yep,45851f7667db45e3845b04d6656af775
spotify:track:1GqRmuG89ILDLcuAdcli6r,15bf2a4d72b347cebc478fb102de1c25,2025-02-17T17:21:06Z,1,,45851f7667db45e3845b04d6656af775
spotify:track:1pr9TZGOXeJUggIal1Wq3R,15bf2a4d72b347cebc478fb102de1c25,2025-02-17T17:21:06Z,0,"When Johnathan Davis said

You not ooh rah dah en dahp ooh rah daht endaht en dik ah poo ra ta teek a poo rah doo rah do dik oh mumblio dah dah dosa pa errah sa dey definitely ha to think about pa errah so ma et it heh uh uh rah nada no ob rah da sa oh rak ah you ma heh to bro rah de de eh ah is ah ra ray nah hear aned darayeah woo who rah eh pay pa do rah not to errraah

I was listening",45851f7667db45e3845b04d6656af775
spotify:track:2Tc9VznHtQUmfOgE3L1RdN,15bf2a4d72b347cebc478fb102de1c25,2025-02-17T17:21:06Z,2,Banger ,45851f7667db45e3845b04d6656af775
spotify:track:3E7ZwUMJFqpsDOJzEkBrQ7,15bf2a4d72b347cebc478fb102de1c25,2025-02-17T17:21:06Z,2,oh my god this is what this song is called,45851f7667db45e3845b04d6656af775
spotify:track:4fQmT527hxIWOS5Og5J96K,15bf2a4d72b347cebc478fb102de1c25,2025-02-17T17:21:06Z,2,,45851f7667db45e3845b04d6656af775
spotify:track:4kbj5MwxO1bq9wjT5g9HaA,15bf2a4d72b347cebc478fb102de1c25,2025-02-17T17:21:06Z,0,Wasnt this song super popular in highschool? ,45851f7667db45e3845b04d6656af775
spotify:track:4vqmSmLC0dbw1UF7mmUDZe,15bf2a4d72b347cebc478fb102de1c25,2025-02-17T17:21:06Z,2,RONNIE RADKE GO AWAY,45851f7667db45e3845b04d6656af775
spotify:track:4w3tQBXhn5345eUXDGBWZG,15bf2a4d72b347cebc478fb102de1c25,2025-02-17T17:21:06Z,2,dolly can do no wrong,45851f7667db45e3845b04d6656af775
spotify:track:6AA6RqfU4eE1ecYMUZUwCu,15bf2a4d72b347cebc478fb102de1c25,2025-02-17T17:21:06Z,3,"who gaf if its corny, it actually fucks",45851f7667db45e3845b04d6656af775
spotify:track:77Fi1TxILzooLHOnpO15ET,15bf2a4d72b347cebc478fb102de1c25,2025-02-17T17:21:06Z,1,Has this been submitted before in a previous league? wait is this undertale?  ,45851f7667db45e3845b04d6656af775
spotify:track:1GqRmuG89ILDLcuAdcli6r,55244cc455614160afabba38cd1d0897,2025-02-17T20:03:53Z,2,you're so right syd barrett the sky and the river ARE good ,45851f7667db45e3845b04d6656af775
spotify:track:1pr9TZGOXeJUggIal1Wq3R,55244cc455614160afabba38cd1d0897,2025-02-17T20:03:53Z,2,,45851f7667db45e3845b04d6656af775
spotify:track:2Tc9VznHtQUmfOgE3L1RdN,55244cc455614160afabba38cd1d0897,2025-02-17T20:03:53Z,2,i never liked sws and used to be super snobby about it but then i'd go home and listen to this one in secret LOL ,45851f7667db45e3845b04d6656af775
spotify:track:2yGxX67YzZWlNni7kSthlm,55244cc455614160afabba38cd1d0897,2025-02-17T20:03:53Z,1,,45851f7667db45e3845b04d6656af775
spotify:track:3pgDkYNYH7hMCl5Njib24j,55244cc455614160afabba38cd1d0897,2025-02-17T20:03:53Z,1,,45851f7667db45e3845b04d6656af775
spotify:track:4kbj5MwxO1bq9wjT5g9HaA,55244cc455614160afabba38cd1d0897,2025-02-17T20:03:53Z,2,,45851f7667db45e3845b04d6656af775
spotify:track:6AA6RqfU4eE1ecYMUZUwCu,55244cc455614160afabba38cd1d0897,2025-02-17T20:03:53Z,3,i think japan is just better than us at everything including niche subgenres. this is still better than 75% of modern metalcore ,45851f7667db45e3845b04d6656af775
spotify:track:77Fi1TxILzooLHOnpO15ET,55244cc455614160afabba38cd1d0897,2025-02-17T20:03:53Z,2,yeah ok i guess this fucks ,45851f7667db45e3845b04d6656af775
spotify:track:1GqRmuG89ILDLcuAdcli6r,362908667d1d4abbb9ad1aef12ef16cf,2025-02-17T20:35:52Z,1,"For some reason this is wholly unpleasant to listen to with earbuds, the right ear feels bad ",45851f7667db45e3845b04d6656af775
spotify:track:1pr9TZGOXeJUggIal1Wq3R,362908667d1d4abbb9ad1aef12ef16cf,2025-02-17T20:35:52Z,1,,45851f7667db45e3845b04d6656af775
spotify:track:2Tc9VznHtQUmfOgE3L1RdN,362908667d1d4abbb9ad1aef12ef16cf,2025-02-17T20:35:52Z,2,I think someone submitted this before but still good ,45851f7667db45e3845b04d6656af775
spotify:track:3E7ZwUMJFqpsDOJzEkBrQ7,362908667d1d4abbb9ad1aef12ef16cf,2025-02-17T20:35:52Z,2,"Fun, I like it ",45851f7667db45e3845b04d6656af775
spotify:track:4fQmT527hxIWOS5Og5J96K,362908667d1d4abbb9ad1aef12ef16cf,2025-02-17T20:35:52Z,2,,45851f7667db45e3845b04d6656af775
spotify:track:4vqmSmLC0dbw1UF7mmUDZe,362908667d1d4abbb9ad1aef12ef16cf,2025-02-17T20:35:52Z,2,,45851f7667db45e3845b04d6656af775
spotify:track:4w3tQBXhn5345eUXDGBWZG,362908667d1d4abbb9ad1aef12ef16cf,2025-02-17T20:35:52Z,2,,45851f7667db45e3845b04d6656af775
spotify:track:6AA6RqfU4eE1ecYMUZUwCu,362908667d1d4abbb9ad1aef12ef16cf,2025-02-17T20:35:52Z,1,,45851f7667db45e3845b04d6656af775
spotify:track:77Fi1TxILzooLHOnpO15ET,362908667d1d4abbb9ad1aef12ef16cf,2025-02-17T20:35:52Z,2,,45851f7667db45e3845b04d6656af775
spotify:track:1GqRmuG89ILDLcuAdcli6r,ee98d9f243e9431aaa1119050ee7cb87,2025-02-18T00:33:52Z,1,I think this is probably the second Pink Floyd song I've heard and I'm less sure of their identity now,45851f7667db45e3845b04d6656af775
spotify:track:2Tc9VznHtQUmfOgE3L1RdN,ee98d9f243e9431aaa1119050ee7cb87,2025-02-18T00:33:52Z,3,God I fucking love this song I come back to this all the time. Incredible banger,45851f7667db45e3845b04d6656af775
spotify:track:2yGxX67YzZWlNni7kSthlm,ee98d9f243e9431aaa1119050ee7cb87,2025-02-18T00:33:52Z,1,Bex and I's first dance was toa Vance Joy song hell yeah,45851f7667db45e3845b04d6656af775
spotify:track:3E7ZwUMJFqpsDOJzEkBrQ7,ee98d9f243e9431aaa1119050ee7cb87,2025-02-18T00:33:52Z,2,Certified club banger this shit rules,45851f7667db45e3845b04d6656af775
spotify:track:3pgDkYNYH7hMCl5Njib24j,ee98d9f243e9431aaa1119050ee7cb87,2025-02-18T00:33:52Z,0,I initially misread the prompt and picked something I'm still embarrassed to listen to. I actually haven't listened to this album in a while but I do genuinely enjoy early days Imagine Dragons. That first album really whipped,45851f7667db45e3845b04d6656af775
spotify:track:4fQmT527hxIWOS5Og5J96K,ee98d9f243e9431aaa1119050ee7cb87,2025-02-18T00:33:52Z,1,Real,45851f7667db45e3845b04d6656af775
spotify:track:4kbj5MwxO1bq9wjT5g9HaA,ee98d9f243e9431aaa1119050ee7cb87,2025-02-18T00:33:52Z,3,I really love Walk The Moon I think I have very album on vinyl they might have snuck one by me,45851f7667db45e3845b04d6656af775
spotify:track:4vqmSmLC0dbw1UF7mmUDZe,ee98d9f243e9431aaa1119050ee7cb87,2025-02-18T00:33:52Z,0,Falling in Reverse never quite hit for me for some reason. I think Bex liked them but I don't remember,45851f7667db45e3845b04d6656af775
spotify:track:4w3tQBXhn5345eUXDGBWZG,ee98d9f243e9431aaa1119050ee7cb87,2025-02-18T00:33:52Z,2,Queen,45851f7667db45e3845b04d6656af775
spotify:track:6AA6RqfU4eE1ecYMUZUwCu,ee98d9f243e9431aaa1119050ee7cb87,2025-02-18T00:33:52Z,1,I genuinely enjoyed this,45851f7667db45e3845b04d6656af775
spotify:track:77Fi1TxILzooLHOnpO15ET,ee98d9f243e9431aaa1119050ee7cb87,2025-02-18T00:33:52Z,1,Jim coded,45851f7667db45e3845b04d6656af775
spotify:track:1pr9TZGOXeJUggIal1Wq3R,de815f0fc5dd4b7cbf01304fe884f7e5,2025-02-18T00:46:53Z,1,,45851f7667db45e3845b04d6656af775
spotify:track:2yGxX67YzZWlNni7kSthlm,de815f0fc5dd4b7cbf01304fe884f7e5,2025-02-18T00:46:53Z,5,,45851f7667db45e3845b04d6656af775
spotify:track:3E7ZwUMJFqpsDOJzEkBrQ7,de815f0fc5dd4b7cbf01304fe884f7e5,2025-02-18T00:46:53Z,2,,45851f7667db45e3845b04d6656af775
spotify:track:3pgDkYNYH7hMCl5Njib24j,de815f0fc5dd4b7cbf01304fe884f7e5,2025-02-18T00:46:53Z,4,,45851f7667db45e3845b04d6656af775
spotify:track:4kbj5MwxO1bq9wjT5g9HaA,de815f0fc5dd4b7cbf01304fe884f7e5,2025-02-18T00:46:53Z,3,,45851f7667db45e3845b04d6656af775
spotify:track:24jvD83UgLmrdGjhWTFslY,e580b923dc8f44e78cf35113291d52d5,2025-02-21T02:07:47Z,0,Could be a number of people here,cdf3a7786d0f4be887217ca6675364db
spotify:track:5F4xKMa0RM214QtF3KmomF,e580b923dc8f44e78cf35113291d52d5,2025-02-21T02:07:47Z,0,Carson?,cdf3a7786d0f4be887217ca6675364db
spotify:track:5ZoQ4ZWIP55a1PKha9LoFZ,e580b923dc8f44e78cf35113291d52d5,2025-02-21T02:07:47Z,3,Nick?,cdf3a7786d0f4be887217ca6675364db
spotify:track:52UthFOfrbtnjBMK6jyLqk,e580b923dc8f44e78cf35113291d52d5,2025-02-21T02:07:47Z,4,Dan? This goes hard,cdf3a7786d0f4be887217ca6675364db
spotify:track:1F2JdXzAJRfCYNhIelTuVU,e580b923dc8f44e78cf35113291d52d5,2025-02-21T02:07:47Z,5,This is a great city driving banger. Cam maybe?,cdf3a7786d0f4be887217ca6675364db
spotify:track:0ELcJfwAwVM33Zg0f3HLx6,e580b923dc8f44e78cf35113291d52d5,2025-02-21T02:07:47Z,0,Lucas?,cdf3a7786d0f4be887217ca6675364db
spotify:track:0BmT0BVnYYggf7V4NCtx2B,e580b923dc8f44e78cf35113291d52d5,2025-02-21T02:07:47Z,1,Matt?,cdf3a7786d0f4be887217ca6675364db
spotify:track:34cn9E7VYPGgxuqbQTe4bc,e580b923dc8f44e78cf35113291d52d5,2025-02-21T02:07:47Z,0,Carl?,cdf3a7786d0f4be887217ca6675364db
spotify:track:2iUXsYOEPhVqEBwsqP70rE,e580b923dc8f44e78cf35113291d52d5,2025-02-21T02:07:47Z,2,Neha just had me listening to long way home lmao. Caitlin?,cdf3a7786d0f4be887217ca6675364db
spotify:track:0BmT0BVnYYggf7V4NCtx2B,65aa52ac1d42438fb744b5655da98f64,2025-02-22T20:45:07Z,0,Cam,cdf3a7786d0f4be887217ca6675364db
spotify:track:564oa00vY05d1uYnTEAAmE,65aa52ac1d42438fb744b5655da98f64,2025-02-22T20:45:07Z,3,Carl,cdf3a7786d0f4be887217ca6675364db
spotify:track:5F4xKMa0RM214QtF3KmomF,65aa52ac1d42438fb744b5655da98f64,2025-02-22T20:45:07Z,0,Matt,cdf3a7786d0f4be887217ca6675364db
spotify:track:5ZoQ4ZWIP55a1PKha9LoFZ,65aa52ac1d42438fb744b5655da98f64,2025-02-22T20:45:07Z,0,Jim,cdf3a7786d0f4be887217ca6675364db
spotify:track:0ELcJfwAwVM33Zg0f3HLx6,65aa52ac1d42438fb744b5655da98f64,2025-02-22T20:45:07Z,3,Nick,cdf3a7786d0f4be887217ca6675364db
spotify:track:24jvD83UgLmrdGjhWTFslY,65aa52ac1d42438fb744b5655da98f64,2025-02-22T20:45:07Z,2,Carson ,cdf3a7786d0f4be887217ca6675364db
spotify:track:2iUXsYOEPhVqEBwsqP70rE,65aa52ac1d42438fb744b5655da98f64,2025-02-22T20:45:07Z,1,Caitlin ,cdf3a7786d0f4be887217ca6675364db
spotify:track:33KdjUuILigAedfZLLvyQQ,65aa52ac1d42438fb744b5655da98f64,2025-02-22T20:45:07Z,2,Stephanie,cdf3a7786d0f4be887217ca6675364db
spotify:track:34cn9E7VYPGgxuqbQTe4bc,65aa52ac1d42438fb744b5655da98f64,2025-02-22T20:45:07Z,4,Jack,cdf3a7786d0f4be887217ca6675364db
spotify:track:52UthFOfrbtnjBMK6jyLqk,65aa52ac1d42438fb744b5655da98f64,2025-02-22T20:45:07Z,0,Lucas,cdf3a7786d0f4be887217ca6675364db
spotify:track:5ZoQ4ZWIP55a1PKha9LoFZ,ba1d339eaec34d5aa4f6b541547a9ce4,2025-02-23T23:51:29Z,1,,cdf3a7786d0f4be887217ca6675364db
spotify:track:564oa00vY05d1uYnTEAAmE,ba1d339eaec34d5aa4f6b541547a9ce4,2025-02-23T23:51:29Z,1,,cdf3a7786d0f4be887217ca6675364db
spotify:track:34cn9E7VYPGgxuqbQTe4bc,ba1d339eaec34d5aa4f6b541547a9ce4,2025-02-23T23:51:29Z,3,I know a thing or two about god’s hate,cdf3a7786d0f4be887217ca6675364db
spotify:track:1F2JdXzAJRfCYNhIelTuVU,ba1d339eaec34d5aa4f6b541547a9ce4,2025-02-23T23:51:29Z,1,,cdf3a7786d0f4be887217ca6675364db
spotify:track:0BmT0BVnYYggf7V4NCtx2B,ba1d339eaec34d5aa4f6b541547a9ce4,2025-02-23T23:51:29Z,4,Peyton always says that she is very surprised her parents let her listen to this in like middle school,cdf3a7786d0f4be887217ca6675364db
spotify:track:0ELcJfwAwVM33Zg0f3HLx6,ba1d339eaec34d5aa4f6b541547a9ce4,2025-02-23T23:51:29Z,5,As the resident banjo player I am distraught that someone has hidden their love of bluegrass from me.,cdf3a7786d0f4be887217ca6675364db
spotify:track:2iUXsYOEPhVqEBwsqP70rE,c9be872fd5074ab1b5783d466d3c8dc1,2025-02-24T17:17:13Z,1,,cdf3a7786d0f4be887217ca6675364db
spotify:track:33KdjUuILigAedfZLLvyQQ,c9be872fd5074ab1b5783d466d3c8dc1,2025-02-24T17:17:13Z,1,,cdf3a7786d0f4be887217ca6675364db
spotify:track:34cn9E7VYPGgxuqbQTe4bc,c9be872fd5074ab1b5783d466d3c8dc1,2025-02-24T17:17:13Z,3,,cdf3a7786d0f4be887217ca6675364db
spotify:track:52UthFOfrbtnjBMK6jyLqk,c9be872fd5074ab1b5783d466d3c8dc1,2025-02-24T17:17:13Z,3,,cdf3a7786d0f4be887217ca6675364db
spotify:track:564oa00vY05d1uYnTEAAmE,c9be872fd5074ab1b5783d466d3c8dc1,2025-02-24T17:17:13Z,2,,cdf3a7786d0f4be887217ca6675364db
spotify:track:5ZoQ4ZWIP55a1PKha9LoFZ,c9be872fd5074ab1b5783d466d3c8dc1,2025-02-24T17:17:13Z,1,,cdf3a7786d0f4be887217ca6675364db
spotify:track:0BmT0BVnYYggf7V4NCtx2B,c9be872fd5074ab1b5783d466d3c8dc1,2025-02-24T17:17:13Z,1,,cdf3a7786d0f4be887217ca6675364db
spotify:track:0ELcJfwAwVM33Zg0f3HLx6,c9be872fd5074ab1b5783d466d3c8dc1,2025-02-24T17:17:13Z,2,,cdf3a7786d0f4be887217ca6675364db
spotify:track:1F2JdXzAJRfCYNhIelTuVU,c9be872fd5074ab1b5783d466d3c8dc1,2025-02-24T17:17:13Z,1,,cdf3a7786d0f4be887217ca6675364db
spotify:track:2iUXsYOEPhVqEBwsqP70rE,362908667d1d4abbb9ad1aef12ef16cf,2025-02-24T20:21:43Z,2,,cdf3a7786d0f4be887217ca6675364db
spotify:track:24jvD83UgLmrdGjhWTFslY,362908667d1d4abbb9ad1aef12ef16cf,2025-02-24T20:21:43Z,1,I think I'd like this song better if it were half as long,cdf3a7786d0f4be887217ca6675364db
spotify:track:1F2JdXzAJRfCYNhIelTuVU,362908667d1d4abbb9ad1aef12ef16cf,2025-02-24T20:21:43Z,3,-1000 points for the fr*nch 🤮,cdf3a7786d0f4be887217ca6675364db
spotify:track:0ELcJfwAwVM33Zg0f3HLx6,362908667d1d4abbb9ad1aef12ef16cf,2025-02-24T20:21:43Z,2,This is the type of country music I can actually listen to. No references to tractors though so that's a shame ,cdf3a7786d0f4be887217ca6675364db
spotify:track:0BmT0BVnYYggf7V4NCtx2B,362908667d1d4abbb9ad1aef12ef16cf,2025-02-24T20:21:43Z,3,Adam Lambert feels so nostalgic since I haven't heard of him in so long ,cdf3a7786d0f4be887217ca6675364db
spotify:track:52UthFOfrbtnjBMK6jyLqk,362908667d1d4abbb9ad1aef12ef16cf,2025-02-24T20:21:43Z,1,,cdf3a7786d0f4be887217ca6675364db
spotify:track:5F4xKMa0RM214QtF3KmomF,362908667d1d4abbb9ad1aef12ef16cf,2025-02-24T20:21:43Z,2,,cdf3a7786d0f4be887217ca6675364db
spotify:track:33KdjUuILigAedfZLLvyQQ,362908667d1d4abbb9ad1aef12ef16cf,2025-02-24T20:21:43Z,1,,cdf3a7786d0f4be887217ca6675364db
spotify:track:0ELcJfwAwVM33Zg0f3HLx6,15bf2a4d72b347cebc478fb102de1c25,2025-02-24T21:24:17Z,2,I thought this was the soggy bottom boys for a hot minute ,cdf3a7786d0f4be887217ca6675364db
spotify:track:2iUXsYOEPhVqEBwsqP70rE,15bf2a4d72b347cebc478fb102de1c25,2025-02-24T21:24:17Z,0,Oh I've actually heard this song before wacky,cdf3a7786d0f4be887217ca6675364db
spotify:track:33KdjUuILigAedfZLLvyQQ,15bf2a4d72b347cebc478fb102de1c25,2025-02-24T21:24:17Z,2,This was good ,cdf3a7786d0f4be887217ca6675364db
spotify:track:34cn9E7VYPGgxuqbQTe4bc,15bf2a4d72b347cebc478fb102de1c25,2025-02-24T21:24:17Z,4,"Oh man I was hooked after ""butt face""",cdf3a7786d0f4be887217ca6675364db
spotify:track:52UthFOfrbtnjBMK6jyLqk,15bf2a4d72b347cebc478fb102de1c25,2025-02-24T21:24:17Z,2,Neat,cdf3a7786d0f4be887217ca6675364db
spotify:track:564oa00vY05d1uYnTEAAmE,15bf2a4d72b347cebc478fb102de1c25,2025-02-24T21:24:17Z,1,,cdf3a7786d0f4be887217ca6675364db
spotify:track:5F4xKMa0RM214QtF3KmomF,15bf2a4d72b347cebc478fb102de1c25,2025-02-24T21:24:17Z,2,This sounds like something Carson would like,cdf3a7786d0f4be887217ca6675364db
spotify:track:1F2JdXzAJRfCYNhIelTuVU,15bf2a4d72b347cebc478fb102de1c25,2025-02-24T21:24:17Z,2,Fr*nch 🤨,cdf3a7786d0f4be887217ca6675364db
spotify:track:24jvD83UgLmrdGjhWTFslY,55244cc455614160afabba38cd1d0897,2025-02-24T22:05:33Z,1,,cdf3a7786d0f4be887217ca6675364db
spotify:track:0BmT0BVnYYggf7V4NCtx2B,55244cc455614160afabba38cd1d0897,2025-02-24T22:05:33Z,3,if she didn't vote for him on american idol she's too young for you bro ,cdf3a7786d0f4be887217ca6675364db
spotify:track:0ELcJfwAwVM33Zg0f3HLx6,55244cc455614160afabba38cd1d0897,2025-02-24T22:05:33Z,2,alison krauss the woman that you are ,cdf3a7786d0f4be887217ca6675364db
spotify:track:34cn9E7VYPGgxuqbQTe4bc,55244cc455614160afabba38cd1d0897,2025-02-24T22:05:33Z,4,everybody say thank you brody king ,cdf3a7786d0f4be887217ca6675364db
spotify:track:52UthFOfrbtnjBMK6jyLqk,55244cc455614160afabba38cd1d0897,2025-02-24T22:05:33Z,2,sick beat,cdf3a7786d0f4be887217ca6675364db
spotify:track:5F4xKMa0RM214QtF3KmomF,55244cc455614160afabba38cd1d0897,2025-02-24T22:05:33Z,2,bayside deserve to be on the level of like taking back sunday ,cdf3a7786d0f4be887217ca6675364db
spotify:track:5ZoQ4ZWIP55a1PKha9LoFZ,55244cc455614160afabba38cd1d0897,2025-02-24T22:05:33Z,1,lol yeah ,cdf3a7786d0f4be887217ca6675364db
spotify:track:0BmT0BVnYYggf7V4NCtx2B,a39e03efa5c24d22885572be9d37cf26,2025-02-24T22:07:28Z,3,Mr. Jack Old?,cdf3a7786d0f4be887217ca6675364db
